feature_ids	NP_10m_2_trimm_paired_expression	NP_10m_3_trimm_paired_expression	NP_10m_4_trimm_paired_expression	N_10m_2_trimm_paired_expression	N_10m_4_trimm_paired_expression	N_10m_3_trimm_paired_expression	NP_1hr_1_trimm_paired_expression	NP_1hr_2_trimm_paired_expression	NP_1hr_3_trimm_paired_expression	N_1hr_2_trimm_paired_expression	N_1hr_3_trimm_paired_expression	N_1hr_4_trimm_paired_expression
3801_gene	6.378110746788758	5.087215807857362	6.516335292561675	5.787660737295403	6.496762071910295	6.117469589168811	4.708152040424497	6.157593426318965	4.085323522580304	4.748553060326151	5.944901412757011	6.281611000147063
3802_gene	2.9174015734703738	2.961281769258441	3.0970667231442093	3.321491220209606	3.7836152476913703	3.8066641427994754	3.0881330127995734	3.7523354344974877	3.1091109139311817	3.2659135574006233	3.263934624999087	3.4239681435696707
3803_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3804_gene	0.05617784111682008	0.0	0.36233077917195444	0.21073072543721005	0.3605963450040764	0.17200595519978082	0.3939766901150915	0.43611951153661704	0.0	0.5723916314774377	0.7988450180182057	1.325037172490216
3805_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3806_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3807_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3808_gene	0.5214798028725413	0.5155836054616685	0.5183531208046741	1.1241952014827157	0.8983312083536872	1.3701626376079217	0.42071852775570706	0.6919474901847548	0.2504073623741861	1.3078237807822333	0.5046361435751089	1.2935200741655777
3809_gene	6.593299023599328	6.371924186016506	6.698464883609139	5.819901027505937	5.783097171269009	5.883932687217898	6.750756612055223	7.516353547243665	6.412771700848829	5.575139838032018	5.769067013142163	5.906335587523766
380_gene	4.334258438892931	3.480823434402463	4.366222114838031	4.526655432042572	5.19503620304383	5.422177633308479	3.5747748162267188	4.533267368295653	3.5256401777898674	4.350979035090497	4.766869977947683	5.499389557498446
3810_gene	0.248728577933178	0.29672282763208385	0.4433510361873305	0.624828480333569	0.52042591548535	0.9480939383501974	0.41007222440289925	0.653511257462831	0.42015563846798826	0.39011062307921013	0.7040759427284549	0.49894462352711116
3811_gene	3.5521306363662983	3.5761578129046536	3.2913095228985756	3.0924137024321086	3.164006553918738	3.0991145974884127	3.5999711537412495	3.4365791547032574	3.029088616463884	3.41382886024064	3.416125070360405	2.7235672037113847
3812_gene	1.9274971284327862	1.4204180148889383	1.6071749732760283	1.9429358823667566	2.0635607302769077	2.024427807697534	1.0692576222117145	2.1937968461014634	1.1545525760500615	1.4441071077685093	1.8287117792613672	1.619951077186054
3813_gene	3.020254456575658	2.3626457367055753	3.164836071130301	3.0437452986708546	2.943413605706353	3.145529109827037	2.206788844155597	2.315835827743348	1.802891467825072	1.9376193005689797	2.866665717058683	2.810485053728625
3814_gene	0.7894413638098249	0.639553106491163	1.3023241688856524	0.8741977278366492	1.153527027842567	1.5283102826853385	0.296783440043554	1.1118519056748108	0.7878438343820832	0.576809624313072	0.8077897943202912	0.9489079738443837
3815_gene	2.2412434975568276	1.6565855078961895	2.6076816865741153	1.9957873310730572	2.742916299600808	2.4427783425419816	1.2645846996388008	2.534670822754306	1.2007497662882818	1.5710340112464038	2.2249139917174845	2.221121837509606
