feature_ids	NP_10m_2_trimm_paired_expression	NP_10m_3_trimm_paired_expression	NP_10m_4_trimm_paired_expression	N_10m_2_trimm_paired_expression	N_10m_4_trimm_paired_expression	N_10m_3_trimm_paired_expression	NP_1hr_1_trimm_paired_expression	NP_1hr_2_trimm_paired_expression	NP_1hr_3_trimm_paired_expression	N_1hr_2_trimm_paired_expression	N_1hr_3_trimm_paired_expression	N_1hr_4_trimm_paired_expression
3852_gene	1.7687174675185908	1.9352537954605435	1.9486643844768656	2.1589735599385786	2.4169591510549675	2.596257274183537	2.086363598144868	2.828636455649519	1.7741334168103662	2.520024399590906	2.095282742049335	2.2622301797949103
3853_gene	1.208507895679259	0.846281484499435	1.4391927912449267	1.115277667798185	1.3154045049362568	1.3576646008127002	1.3286021221181676	1.8221456106037763	1.32574963332702	1.1785540318380803	0.9237478174926401	1.1038051133134685
3854_gene	2.6425671142445113	2.9203782966488165	2.626798188739064	2.9673460739354085	3.000076641138285	3.3569167974808205	2.644450919192991	2.5611518537436777	2.48913519337242	2.9577515667387453	2.656505065596532	2.4841523131207484
3855_gene	0.0	0.0	0.0	0.12163081956551042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3856_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3857_gene	0.0	0.0	0.0	0.10290533336195923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3858_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3859_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
385_gene	3.925987174579249	2.4688035490328235	3.9486242070037374	3.576335288953017	4.2398331981021515	3.973197233346332	3.3337254086450243	4.3749638530054	2.603312997651167	3.010259229052134	4.208792381922014	3.9146798962161204
3860_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3861_gene	0.23061743655637487	0.0	0.0	0.15770732660423825	0.0	0.08666014008388684	0.021283564404346183	0.0736817827539102	0.222345842144631	0.03398745841806723	0.0	0.16600323975508338
3862_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3863_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3864_gene	0.0	0.0	0.0	0.4118188656842189	0.08211258489458213	0.2185803232165834	0.0	0.0	0.0	0.0	0.0	0.0
3865_gene	0.2055539156349565	0.3153540707323192	0.0	0.8550017905495052	0.3871364126539417	0.2407600456095983	0.0	0.8619021799085986	0.0	0.29090679440361195	0.6643189918763526	0.2801545938655015
3866_gene	5.3985506015368365	5.8933855111685665	5.134351113289327	5.962650975014086	5.60928608100408	5.633797243424856	6.0073193767561	6.284854316129464	5.909222533670705	5.969811763723803	5.58700283142907	6.243256809883889
3867_gene	5.437138033842882	5.553802460681356	5.361693626441809	5.2800161407136095	5.057353569383515	5.521963505656061	5.35785789391154	5.885361141129529	5.181475304855196	5.15225977114223	5.233975504042782	5.175917117224844
3868_gene	0.0	0.0	0.0	0.44636528821820876	0.0	0.19361154016757748	0.0	1.2690774442950767	0.7820503630310192	0.0	1.1331755109080928	0.517305932788715
3869_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
386_gene	3.8400653678148773	3.9610892100246953	3.882288836475622	3.4458786973536473	3.7944891689926186	3.723567516856371	3.7344835396501765	4.098196267056312	3.9593145588125376	3.749748349873935	2.923644766176377	3.2951129088068414
3870_gene	10.85011137318687	9.552539412419735	10.723863285475929	10.18169353128839	10.360194994462137	10.4170864640496	9.968743334631569	10.944950875744066	8.989131392998132	9.703345993815992	10.478585968985572	10.591401701179185
3871_gene	0.8847604470109807	0.8349870285237455	0.8598280538350841	0.6978841076854531	0.47838270290614276	0.34929393376774165	1.0797713103412823	1.185874789259442	0.11400180695830053	0.6735256702884487	0.86154492153657	0.8418773385038248
3872_gene	0.3663127011707878	0.9080742739829031	0.39890960728836733	0.4003127641511029	0.661502441879645	0.3849372610798102	0.9464778517442063	0.4252412189652311	0.17120298364293077	0.6534984930594772	0.6310428005892107	0.23570868144022258
3873_gene	0.0	0.043301104373550996	0.42927637206777625	0.5448533081590538	0.44909858154412097	0.05394820445156511	0.4238599597516655	0.2886621311748374	0.11042739141268385	0.32895821520217006	0.4950995442902684	0.3334603731339858
3874_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3875_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3876_gene	0.3831418946376109	0.0	0.09818371593023867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3877_gene	0.0	0.0	0.0	0.028822308819774746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3878_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3879_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
